"region","gcam.consumer","subregional.population.share","subregional.income.share","year"
"USA","d8",0.1,0.11286611,2095
"Russia","d7",0.1,0.100930009,2095
"China","d9",0.1,0.137615843,2095
"Australia_NZ","d7",0.1,0.101313678,2095
"South Korea","d4",0.1,0.08242501,2095
"Canada","d8",0.1,0.113722617,2095
"EU-15","d8",0.1,0.115758704,2095
"European Free Trade Association","d4",0.1,0.082763262,2095
"EU-12","d8",0.1,0.118416814,2095
"Argentina","d9",0.1,0.139430586,2095
"South Korea","d5",0.1,0.089035022,2095
"European Free Trade Association","d5",0.1,0.089312023,2095
"Russia","d8",0.1,0.113003097,2095
"Japan","d9",0.1,0.133863491,2095
"Australia_NZ","d8",0.1,0.113204101,2095
"Mexico","d9",0.1,0.141904933,2095
"Southeast Asia","d10",0.1,0.262642484,2095
"EU-12","d9",0.1,0.139933707,2095
"Europe_Eastern","d10",0.1,0.189540567,2095
"Europe_Non_EU","d10",0.1,0.280729619,2095
"South Korea","d6",0.1,0.095747401,2095
"EU-15","d9",0.1,0.134346585,2095
"Canada","d9",0.1,0.132957659,2095
"European Free Trade Association","d6",0.1,0.096028309,2095
"USA","d9",0.1,0.144186689,2095
"South Korea","d7",0.1,0.103356883,2095
"European Free Trade Association","d7",0.1,0.10318905,2095
"Central America and Caribbean","d10",0.1,0.295817195,2095
"Russia","d9",0.1,0.134403133,2095
"Australia_NZ","d9",0.1,0.134185372,2095
"Middle East","d10",0.1,0.254258659,2095
"Africa_Northern","d10",0.1,0.228795506,2095
"Taiwan","d10",0.1,0.191369218,2095
"South Korea","d8",0.1,0.113074708,2095
"South America_Northern","d10",0.1,0.244078406,2095
"European Free Trade Association","d8",0.1,0.113743293,2095
"India","d10",0.1,0.313443554,2095
"EU-12","d10",0.1,0.201556174,2095
"Brazil","d10",0.1,0.310954653,2095
"European Free Trade Association","d9",0.1,0.13043646,2095
"Indonesia","d10",0.1,0.263767546,2095
"South Korea","d9",0.1,0.130181565,2095
"South Asia","d10",0.1,0.262779046,2095
"South America_Southern","d10",0.1,0.283398571,2095
"China","d10",0.1,0.249422455,2095
"EU-15","d10",0.1,0.212353566,2095
"Colombia","d10",0.1,0.315244552,2095
"Japan","d10",0.1,0.223478822,2095
"Canada","d10",0.1,0.212251057,2095
"European Free Trade Association","d10",0.1,0.197383377,2095
"Argentina","d10",0.1,0.265800065,2095
"Russia","d10",0.1,0.228639272,2095
"Australia_NZ","d10",0.1,0.225303665,2095
"South Africa","d10",0.1,0.399883183,2095
"Mexico","d10",0.1,0.300996424,2095
"South Korea","d10",0.1,0.199773259,2095
"USA","d10",0.1,0.295265577,2095
"Africa_Western","d1",0.1,0.032390002,2100
"Africa_Southern","d1",0.1,0.032067345,2100
"South Africa","d1",0.1,0.016220568,2100
"Africa_Eastern","d1",0.1,0.030703163,2100
"India","d1",0.1,0.028362385,2100
"Brazil","d1",0.1,0.02812876,2100
"Southeast Asia","d1",0.1,0.030437874,2100
"Africa_Eastern","d2",0.1,0.046329856,2100
"Africa_Southern","d2",0.1,0.047398375,2100
"Central America and Caribbean","d1",0.1,0.031062443,2100
"South Africa","d2",0.1,0.027927493,2100
"Central Asia","d1",0.1,0.046905601,2100
"Pakistan","d1",0.1,0.044235941,2100
"Africa_Western","d2",0.1,0.045127283,2100
"Colombia","d1",0.1,0.028247169,2100
"Africa_Eastern","d3",0.1,0.055887871,2100
"South America_Southern","d1",0.1,0.03229564,2100
"Middle East","d1",0.1,0.036001662,2100
"Africa_Southern","d3",0.1,0.056910703,2100
"Europe_Non_EU","d1",0.1,0.034124459,2100
"India","d2",0.1,0.043302084,2100
"Africa_Eastern","d4",0.1,0.064461442,2100
"South Africa","d3",0.1,0.036822595,2100
"Southeast Asia","d2",0.1,0.044267954,2100
"Brazil","d2",0.1,0.04317986,2100
"Indonesia","d1",0.1,0.036622417,2100
"South America_Northern","d1",0.1,0.039649837,2100
"Africa_Eastern","d5",0.1,0.073169362,2100
"Africa_Southern","d4",0.1,0.064845976,2100
"Pakistan","d2",0.1,0.062773442,2100
"South Asia","d1",0.1,0.037659056,2100
"Central America and Caribbean","d2",0.1,0.04594967,2100
"Africa_Western","d3",0.1,0.05498677,2100
"India","d3",0.1,0.052689162,2100
"Central Asia","d2",0.1,0.061221651,2100
"USA","d1",0.1,0.030435199,2100
"Mexico","d1",0.1,0.031485759,2100
"EU-12","d1",0.1,0.0434443,2100
"Colombia","d2",0.1,0.043115185,2100
"Africa_Northern","d1",0.1,0.04326553,2100
"Africa_Southern","d5",0.1,0.07302903,2100
"Argentina","d1",0.1,0.035563583,2100
"Brazil","d3",0.1,0.052696786,2100
"Africa_Eastern","d6",0.1,0.082959852,2100
"South Africa","d4",0.1,0.045923691,2100
"China","d1",0.1,0.037884743,2100
"Pakistan","d3",0.1,0.072299305,2100
"Africa_Western","d4",0.1,0.06415253,2100
"India","d4",0.1,0.061285773,2100
"Central America and Caribbean","d3",0.1,0.054995284,2100
"Middle East","d2",0.1,0.05011322,2100
"Southeast Asia","d3",0.1,0.053038511,2100
"Africa_Southern","d6",0.1,0.082219483,2100
"Europe_Non_EU","d2",0.1,0.049991768,2100
"Europe_Eastern","d1",0.1,0.048181543,2100
"South America_Southern","d2",0.1,0.045828442,2100
"Pakistan","d4",0.1,0.079781661,2100
"Africa_Eastern","d7",0.1,0.095285663,2100
"Central Asia","d3",0.1,0.073392194,2100
"Brazil","d4",0.1,0.061428694,2100
"Colombia","d3",0.1,0.052464688,2100
"Africa_Western","d5",0.1,0.07352098,2100
"EU-15","d1",0.1,0.043472875,2100
"Indonesia","d2",0.1,0.053379687,2100
"Pakistan","d5",0.1,0.086532997,2100
"Southeast Asia","d4",0.1,0.060571723,2100
"South Africa","d5",0.1,0.056052591,2100
"India","d5",0.1,0.070142799,2100
"South America_Northern","d2",0.1,0.057135244,2100
"Central America and Caribbean","d4",0.1,0.063559505,2100
"Africa_Southern","d7",0.1,0.09385229,2100
"Taiwan","d1",0.1,0.047693907,2100
"Middle East","d3",0.1,0.059214938,2100
"South Asia","d2",0.1,0.054425097,2100
"Africa_Eastern","d8",0.1,0.113023446,2100
"Japan","d1",0.1,0.042122169,2100
"Central Asia","d4",0.1,0.080071512,2100
"Pakistan","d6",0.1,0.093522663,2100
"Brazil","d5",0.1,0.070432523,2100
"Southeast Asia","d5",0.1,0.072794705,2100
"Colombia","d4",0.1,0.061036421,2100
"Central America and Caribbean","d5",0.1,0.072161912,2100
"Mexico","d2",0.1,0.046847786,2100
"Africa_Western","d6",0.1,0.083670864,2100
"India","d6",0.1,0.080295392,2100
"Africa_Northern","d2",0.1,0.061279342,2100
"Indonesia","d3",0.1,0.06279517,2100
"Pakistan","d7",0.1,0.101642068,2100
"USA","d2",0.1,0.046069834,2100
"Middle East","d4",0.1,0.067101561,2100
"Canada","d1",0.1,0.043497415,2100
"South America_Northern","d3",0.1,0.066610868,2100
"Central Asia","d5",0.1,0.086832585,2100
"Argentina","d2",0.1,0.052269128,2100
"Africa_Southern","d8",0.1,0.11077443,2100
"China","d2",0.1,0.055202148,2100
"Russia","d1",0.1,0.041411334,2100
"South America_Southern","d3",0.1,0.056167192,2100
"South Africa","d6",0.1,0.06830994,2100
"South Asia","d3",0.1,0.063668134,2100
"Central Asia","d6",0.1,0.093302468,2100
"Brazil","d6",0.1,0.080739209,2100
"Australia_NZ","d1",0.1,0.041787107,2100
"Europe_Non_EU","d3",0.1,0.059161513,2100
"Europe_Eastern","d2",0.1,0.066964883,2100
"Colombia","d5",0.1,0.069876621,2100
"Pakistan","d8",0.1,0.112298112,2100
"Africa_Eastern","d9",0.1,0.146802994,2100
"Central America and Caribbean","d6",0.1,0.08216341,2100
"Africa_Western","d7",0.1,0.09688663,2100
"Indonesia","d4",0.1,0.070772465,2100
"South America_Northern","d4",0.1,0.074406007,2100
"Central Asia","d7",0.1,0.102783988,2100
"India","d7",0.1,0.093267722,2100
"Africa_Northern","d3",0.1,0.070552974,2100
"South Asia","d4",0.1,0.07140903,2100
"Mexico","d3",0.1,0.056032987,2100
"Southeast Asia","d6",0.1,0.085009185,2100
"China","d3",0.1,0.064848566,2100
"Argentina","d3",0.1,0.06182643,2100
"USA","d3",0.1,0.055655692,2100
"South America_Southern","d4",0.1,0.06499847,2100
"Middle East","d5",0.1,0.076845546,2100
"Brazil","d7",0.1,0.093861658,2100
"Indonesia","d5",0.1,0.078495293,2100
"South America_Northern","d5",0.1,0.081756804,2100
"Taiwan","d2",0.1,0.067130487,2100
"Europe_Eastern","d3",0.1,0.076597776,2100
"Colombia","d6",0.1,0.080022354,2100
"Africa_Northern","d4",0.1,0.077883712,2100
"Europe_Non_EU","d4",0.1,0.067193141,2100
"Central America and Caribbean","d7",0.1,0.094733049,2100
"Africa_Western","d8",0.1,0.114666256,2100
"EU-15","d2",0.1,0.059979331,2100
"South Asia","d5",0.1,0.07883496,2100
"Pakistan","d9",0.1,0.13144357,2100
"Africa_Southern","d9",0.1,0.142098829,2100
"South Africa","d7",0.1,0.084764108,2100
"Japan","d2",0.1,0.060391213,2100
"Central Asia","d8",0.1,0.113647343,2100
"EU-12","d2",0.1,0.060217192,2100
"Mexico","d4",0.1,0.064203739,2100
"China","d4",0.1,0.07293549,2100
"Europe_Eastern","d4",0.1,0.083689994,2100
"South America_Northern","d6",0.1,0.089652018,2100
"Argentina","d4",0.1,0.070014247,2100
"Middle East","d6",0.1,0.086031732,2100
"South America_Southern","d5",0.1,0.074402607,2100
"Africa_Northern","d5",0.1,0.084549744,2100
"India","d8",0.1,0.111798606,2100
"Indonesia","d6",0.1,0.086966288,2100
"Southeast Asia","d7",0.1,0.102306859,2100
"USA","d4",0.1,0.064269664,2100
"Central Asia","d9",0.1,0.132101996,2100
"Taiwan","d3",0.1,0.076779123,2100
"South Asia","d6",0.1,0.086951396,2100
"Canada","d2",0.1,0.062192709,2100
"Europe_Non_EU","d5",0.1,0.075304943,2100
"South Korea","d1",0.1,0.0461558,2100
"Colombia","d7",0.1,0.09300809,2100
"Europe_Eastern","d5",0.1,0.090174884,2100
"Brazil","d8",0.1,0.11252297,2100
"Russia","d2",0.1,0.059486941,2100
"Africa_Northern","d6",0.1,0.091534026,2100
"Africa_Western","d9",0.1,0.14662555,2100
"China","d5",0.1,0.080683957,2100
"Central America and Caribbean","d8",0.1,0.113145301,2100
"South America_Northern","d7",0.1,0.099167453,2100
"Japan","d3",0.1,0.070067626,2100
"Argentina","d5",0.1,0.078010194,2100
"Mexico","d5",0.1,0.07244519,2100
"Australia_NZ","d2",0.1,0.059990376,2100
"Indonesia","d7",0.1,0.097387187,2100
"South America_Southern","d6",0.1,0.084303318,2100
"European Free Trade Association","d1",0.1,0.046345308,2100
"Taiwan","d4",0.1,0.084102171,2100
"Europe_Eastern","d6",0.1,0.096816936,2100
"Southeast Asia","d8",0.1,0.120225948,2100
"EU-12","d3",0.1,0.069440199,2100
"Middle East","d7",0.1,0.098268018,2100
"USA","d5",0.1,0.073010357,2100
"South Asia","d7",0.1,0.096947069,2100
"Africa_Northern","d7",0.1,0.099804673,2100
"Europe_Non_EU","d6",0.1,0.084373469,2100
"EU-15","d3",0.1,0.070649859,2100
"China","d6",0.1,0.089082726,2100
"Canada","d3",0.1,0.071973066,2100
"South Africa","d8",0.1,0.109276028,2100
"Europe_Eastern","d7",0.1,0.104168842,2100
"Taiwan","d5",0.1,0.090476052,2100
"Japan","d4",0.1,0.077850743,2100
"Argentina","d6",0.1,0.086815355,2100
"South America_Northern","d8",0.1,0.112097538,2100
"Mexico","d6",0.1,0.081788552,2100
"Russia","d3",0.1,0.0691312,2100
"EU-12","d4",0.1,0.078408034,2100
"South America_Southern","d7",0.1,0.096260511,2100
"Colombia","d8",0.1,0.111592105,2100
"Central Asia","d10",0.1,0.209740662,2100
"Indonesia","d8",0.1,0.11181546,2100
"Australia_NZ","d3",0.1,0.06967202,2100
"India","d9",0.1,0.145412524,2100
"Africa_Northern","d8",0.1,0.11091529,2100
"Taiwan","d6",0.1,0.09685215,2100
"USA","d6",0.1,0.082897232,2100
"South Asia","d8",0.1,0.110841075,2100
"Europe_Eastern","d8",0.1,0.114268251,2100
"Europe_Non_EU","d7",0.1,0.095588905,2100
"EU-15","d4",0.1,0.078773953,2100
"Middle East","d8",0.1,0.116716659,2100
"Canada","d4",0.1,0.079742512,2100
"China","d7",0.1,0.099248908,2100
"Japan","d5",0.1,0.085030905,2100
"Africa_Western","d10",0.1,0.287973135,2100
"Argentina","d7",0.1,0.097650107,2100
"Russia","d4",0.1,0.076940829,2100
"Central America and Caribbean","d9",0.1,0.146951559,2100
"Brazil","d9",0.1,0.146054886,2100
"Taiwan","d7",0.1,0.103969587,2100
"South America_Southern","d8",0.1,0.114410975,2100
"Mexico","d7",0.1,0.093669244,2100
"Australia_NZ","d4",0.1,0.077486012,2100
"EU-12","d5",0.1,0.087475996,2100
"EU-15","d5",0.1,0.086578229,2100
"Canada","d5",0.1,0.086820957,2100
"Japan","d6",0.1,0.092579583,2100
"Middle East","d9",0.1,0.155759208,2100
"Africa_Eastern","d10",0.1,0.29137635,2100
"South Korea","d2",0.1,0.065289308,2100
"South America_Northern","d9",0.1,0.135445824,2100
"Europe_Non_EU","d8",0.1,0.11179289,2100
"Europe_Eastern","d9",0.1,0.129596932,2100
"USA","d7",0.1,0.095343646,2100
"Southeast Asia","d9",0.1,0.168349753,2100
"Taiwan","d8",0.1,0.112920335,2100
"China","d8",0.1,0.113075164,2100
"Russia","d5",0.1,0.084192509,2100
"Pakistan","d10",0.1,0.21547024,2100
"Africa_Northern","d9",0.1,0.131490351,2100
"Australia_NZ","d5",0.1,0.084717787,2100
"Canada","d6",0.1,0.094170557,2100
"European Free Trade Association","d2",0.1,0.065576894,2100
"EU-12","d6",0.1,0.095785434,2100
"EU-15","d6",0.1,0.094593964,2100
"Indonesia","d9",0.1,0.137998487,2100
"Argentina","d8",0.1,0.112620306,2100
"Japan","d7",0.1,0.101446075,2100
"South Asia","d9",0.1,0.136485137,2100
"Colombia","d9",0.1,0.145392816,2100
"Russia","d6",0.1,0.091861676,2100
"Mexico","d8",0.1,0.110625386,2100
"Australia_NZ","d6",0.1,0.092339882,2100
"South Korea","d3",0.1,0.074961045,2100
"South Africa","d9",0.1,0.154819803,2100
"Canada","d7",0.1,0.102671449,2100
"EU-15","d7",0.1,0.103635238,2100
"Taiwan","d9",0.1,0.12870697,2100
"Europe_Non_EU","d9",0.1,0.141567145,2100
"EU-12","d7",0.1,0.105776391,2100
"Africa_Southern","d10",0.1,0.296803538,2100
"USA","d8",0.1,0.11286611,2100
"South America_Southern","d9",0.1,0.147890281,2100
"Japan","d8",0.1,0.113169375,2100
"European Free Trade Association","d3",0.1,0.075294526,2100
"Russia","d7",0.1,0.100930009,2100
"China","d9",0.1,0.137615843,2100
"Australia_NZ","d7",0.1,0.101313678,2100
"South Korea","d4",0.1,0.08242501,2100
"Canada","d8",0.1,0.113722617,2100
"EU-15","d8",0.1,0.115814185,2100
"European Free Trade Association","d4",0.1,0.082783623,2100
"EU-12","d8",0.1,0.118437189,2100
"Argentina","d9",0.1,0.139430586,2100
"South Korea","d5",0.1,0.089035022,2100
"Russia","d8",0.1,0.113003097,2100
"European Free Trade Association","d5",0.1,0.089242206,2100
"Australia_NZ","d8",0.1,0.113204101,2100
"Japan","d9",0.1,0.133863491,2100
"Mexico","d9",0.1,0.141904933,2100
"South Korea","d6",0.1,0.095747401,2100
"EU-12","d9",0.1,0.139887674,2100
"Europe_Non_EU","d10",0.1,0.280901767,2100
"EU-15","d9",0.1,0.134155939,2100
"Europe_Eastern","d10",0.1,0.18953996,2100
"Canada","d9",0.1,0.132957659,2100
"Southeast Asia","d10",0.1,0.262997489,2100
"European Free Trade Association","d6",0.1,0.095354516,2100
"USA","d9",0.1,0.144186689,2100
"South Korea","d7",0.1,0.103356883,2100
"European Free Trade Association","d7",0.1,0.103093382,2100
"Russia","d9",0.1,0.134403133,2100
"Central America and Caribbean","d10",0.1,0.295277868,2100
"Australia_NZ","d9",0.1,0.134185372,2100
"Taiwan","d10",0.1,0.191369218,2100
"South Korea","d8",0.1,0.113074708,2100
"Middle East","d10",0.1,0.253947456,2100
"European Free Trade Association","d8",0.1,0.114417233,2100
"Africa_Northern","d10",0.1,0.228724359,2100
"South America_Northern","d10",0.1,0.244078406,2100
"EU-12","d10",0.1,0.201127592,2100
"India","d10",0.1,0.313443554,2100
"European Free Trade Association","d9",0.1,0.13060717,2100
"Brazil","d10",0.1,0.310954653,2100
"South Korea","d9",0.1,0.130181565,2100
"Indonesia","d10",0.1,0.263767546,2100
"South Asia","d10",0.1,0.262779046,2100
"South America_Southern","d10",0.1,0.283442565,2100
"China","d10",0.1,0.249422455,2100
"EU-15","d10",0.1,0.212346426,2100
"Japan","d10",0.1,0.223478822,2100
"Canada","d10",0.1,0.212251057,2100
"Colombia","d10",0.1,0.315244552,2100
"European Free Trade Association","d10",0.1,0.197285142,2100
"Argentina","d10",0.1,0.265800065,2100
"Russia","d10",0.1,0.228639272,2100
"Australia_NZ","d10",0.1,0.225303665,2100
"South Africa","d10",0.1,0.399883183,2100
"South Korea","d10",0.1,0.199773259,2100
"Mexico","d10",0.1,0.300996424,2100
"USA","d10",0.1,0.295265577,2100
"Africa_Southern","d1",0.1,0.004380174,1990
"Africa_Southern","d1",0.1,0.0057382,1975
"South Africa","d1",0.1,0.00136828,1990
"Africa_Western","d1",0.1,0.008659741,1975
"Africa_Southern","d2",0.1,0.008966261,1990
"Africa_Western","d1",0.1,0.008433549,1990
"Africa_Eastern","d1",0.1,0.015695069,1975
"Africa_Eastern","d1",0.1,0.015169652,1990
"Africa_Western","d1",0.1,0.00903099,2005
"Africa_Southern","d2",0.1,0.012587571,1975
"Africa_Southern","d1",0.1,0.009951669,2005
"India","d1",0.1,0.022082175,1975
"Africa_Eastern","d1",0.1,0.015608713,2005
"Africa_Southern","d3",0.1,0.014102073,1990
"Africa_Western","d1",0.1,0.008953163,2010
"South Asia","d1",0.1,0.022461337,1975
"Africa_Southern","d1",0.1,0.010413191,2010
"Africa_Eastern","d1",0.1,0.016883437,2010
"Africa_Western","d2",0.1,0.015912733,1990
"Africa_Western","d2",0.1,0.016864795,1975
"Africa_Southern","d3",0.1,0.018912165,1975
"Africa_Eastern","d2",0.1,0.023252279,1990
"Colombia","d1",0.1,0.006524653,1975
"Africa_Southern","d4",0.1,0.020579666,1990
"Africa_Eastern","d2",0.1,0.023608193,2005
"Africa_Southern","d2",0.1,0.016685592,2005
"Africa_Eastern","d2",0.1,0.028789137,1975
"Southeast Asia","d1",0.1,0.015709836,1975
"India","d2",0.1,0.036120834,1975
"China","d1",0.1,0.027648885,1990
"India","d1",0.1,0.01280128,2005
"South Asia","d1",0.1,0.028605228,1990
"China","d1",0.1,0.034311073,1975
"Africa_Western","d2",0.1,0.017424526,2005
"South Asia","d2",0.1,0.036783568,1975
"Central America and Caribbean","d1",0.1,0.007519542,2005
"Africa_Eastern","d3",0.1,0.030372079,1990
"Central America and Caribbean","d1",0.1,0.007033865,2010
"South Africa","d1",0.1,0.00410041,2010
"Central America and Caribbean","d1",0.1,0.009097982,1990
"Africa_Southern","d4",0.1,0.025546924,1975
"Africa_Western","d3",0.1,0.02385082,1990
"Africa_Western","d3",0.1,0.024883483,1975
"Mexico","d1",0.1,0.005295002,1975
"Africa_Southern","d2",0.1,0.017810273,2010
"South America_Southern","d1",0.1,0.008574969,1975
"Southeast Asia","d1",0.1,0.011217481,1990
"Africa_Western","d2",0.1,0.017054475,2010
"Africa_Eastern","d3",0.1,0.030803827,2005
"Africa_Eastern","d2",0.1,0.027808711,2010
"Africa_Eastern","d3",0.1,0.036547327,1975
"Central America and Caribbean","d1",0.1,0.010669045,1975
"India","d3",0.1,0.045872214,1975
"South Asia","d1",0.1,0.024348222,2005
"Pakistan","d1",0.1,0.030123052,1975
"Africa_Eastern","d4",0.1,0.03793374,1990
"Brazil","d1",0.1,0.006865102,1975
"Africa_Southern","d3",0.1,0.024491999,2005
"South Asia","d3",0.1,0.047336946,1975
"Africa_Southern","d5",0.1,0.031217124,1990
"Africa_Eastern","d4",0.1,0.037503418,2005
"Africa_Eastern","d4",0.1,0.044250398,1975
"India","d1",0.1,0.034347487,1990
"India","d4",0.1,0.055287586,1975
"Africa_Eastern","d3",0.1,0.034884507,2010
"South Asia","d2",0.1,0.043558709,1990
"Africa_Western","d3",0.1,0.025351337,2005
"China","d2",0.1,0.042714909,1990
"Indonesia","d1",0.1,0.025577789,1975
"Africa_Southern","d5",0.1,0.035450991,1975
"South Asia","d1",0.1,0.024268484,2010
"China","d2",0.1,0.05251595,1975
"Africa_Western","d4",0.1,0.0330024,1990
"Africa_Western","d4",0.1,0.034643363,1975
"South Asia","d4",0.1,0.056610558,1975
"Southeast Asia","d2",0.1,0.026673134,1975
"Africa_Eastern","d5",0.1,0.046750571,1990
"Africa_Southern","d3",0.1,0.025935898,2010
"South America_Southern","d1",0.1,0.011068844,1990
"Pakistan","d1",0.1,0.02476534,1990
"Brazil","d1",0.1,0.007548728,1990
"Africa_Southern","d4",0.1,0.031613293,2005
"India","d5",0.1,0.065345813,1975
"Africa_Eastern","d5",0.1,0.05282066,1975
"Africa_Western","d3",0.1,0.025320337,2010
"Africa_Eastern","d5",0.1,0.045516541,2005
"Central Asia","d1",0.1,0.012680841,2005
"South Asia","d2",0.1,0.03584812,2005
"South Asia","d3",0.1,0.053008315,1990
"Africa_Eastern","d4",0.1,0.043109079,2010
"China","d3",0.1,0.063448482,1975
"South America_Southern","d1",0.1,0.008630583,2005
"China","d3",0.1,0.053189063,1990
"Southeast Asia","d1",0.1,0.010949968,2005
"South Asia","d5",0.1,0.067360084,1975
"South Africa","d1",0.1,0.007804947,2005
"South Africa","d2",0.1,0.008904984,1990
"Central Asia","d1",0.1,0.011498148,2010
"Southeast Asia","d2",0.1,0.019251178,1990
"Pakistan","d2",0.1,0.046703768,1975
"Africa_Eastern","d6",0.1,0.057694511,1990
"India","d2",0.1,0.02630263,2005
"India","d6",0.1,0.077091602,1975
"Africa_Western","d5",0.1,0.046106858,1975
"Colombia","d2",0.1,0.016433129,1975
"Africa_Southern","d6",0.1,0.048031333,1990
"Africa_Western","d5",0.1,0.045018619,1990
"Africa_Eastern","d6",0.1,0.064250099,1975
"South Asia","d4",0.1,0.061480904,1990
"China","d4",0.1,0.072915907,1975
"Africa_Southern","d4",0.1,0.033425092,2010
"Africa_Western","d4",0.1,0.036409921,2005
"Southeast Asia","d3",0.1,0.035813535,1975
"India","d2",0.1,0.051897959,1990
"China","d4",0.1,0.062355962,1990
"Africa_Eastern","d6",0.1,0.05727461,2005
"Africa_Eastern","d5",0.1,0.051938952,2010
"South Asia","d3",0.1,0.044197722,2005
"South Africa","d2",0.1,0.00840084,2010
"South Asia","d6",0.1,0.078953836,1975
"Africa_Southern","d6",0.1,0.05249087,1975
"Colombia","d1",0.1,0.013604166,1990
"Colombia","d1",0.1,0.011095007,2005
"Central America and Caribbean","d2",0.1,0.018892393,1990
"South Asia","d2",0.1,0.036372707,2010
"Southeast Asia","d1",0.1,0.011495547,2010
"Africa_Southern","d5",0.1,0.043130578,2005
"China","d5",0.1,0.082188291,1975
"Africa_Western","d4",0.1,0.034606966,2010
"South Asia","d5",0.1,0.069630462,1990
"Central America and Caribbean","d2",0.1,0.017395794,2005
"South America_Northern","d1",0.1,0.007450428,2005
"Colombia","d1",0.1,0.009969658,2010
"Central America and Caribbean","d2",0.1,0.021311596,1975
"Indonesia","d2",0.1,0.041194619,1975
"India","d7",0.1,0.092234072,1975
"Pakistan","d3",0.1,0.05710288,1975
"China","d5",0.1,0.071561216,1990
"South America_Southern","d2",0.1,0.019229273,1975
"South Asia","d4",0.1,0.051635992,2005
"Pakistan","d1",0.1,0.030379467,2005
"Pakistan","d2",0.1,0.038796544,1990
"Africa_Eastern","d6",0.1,0.061794489,2010
"India","d3",0.1,0.062343854,1990
"Africa_Eastern","d7",0.1,0.080492518,1975
"Central America and Caribbean","d2",0.1,0.017255862,2010
"South Asia","d7",0.1,0.094199936,1975
"Africa_Eastern","d7",0.1,0.07606277,1990
"China","d6",0.1,0.092182456,1975
"China","d1",0.1,0.021129333,2005
"India","d3",0.1,0.03520352,2005
"Southeast Asia","d4",0.1,0.044754129,1975
"South Asia","d6",0.1,0.07966707,1990
"Central Asia","d1",0.1,0.018321843,1990
"Southeast Asia","d3",0.1,0.027142907,1990
"Africa_Southern","d5",0.1,0.043879872,2010
"South America_Southern","d1",0.1,0.010973418,2010
"South Asia","d3",0.1,0.045137546,2010
"Africa_Western","d6",0.1,0.060827743,1990
"Pakistan","d4",0.1,0.066474373,1975
"Africa_Northern","d1",0.1,0.016860085,1975
"China","d6",0.1,0.081542112,1990
"India","d1",0.1,0.028932391,2010
"South Africa","d2",0.1,0.011928225,2005
"Brazil","d1",0.1,0.01080054,2005
"Africa_Eastern","d7",0.1,0.077162347,2005
"Africa_Southern","d6",0.1,0.054453085,2005
"Africa_Western","d6",0.1,0.06654156,1975
"South Asia","d5",0.1,0.060038967,2005
"India","d8",0.1,0.113926729,1975
"China","d7",0.1,0.1038611,1975
"Africa_Western","d5",0.1,0.050996924,2005
"India","d4",0.1,0.071427688,1990
"Central Asia","d2",0.1,0.021380707,2005
"Indonesia","d3",0.1,0.051607209,1975
"Pakistan","d1",0.1,0.033014999,2010
"Brazil","d2",0.1,0.015975666,1975
"Europe_Non_EU","d1",0.1,0.01791076,1975
"South Asia","d7",0.1,0.093080185,1990
"Pakistan","d5",0.1,0.075972986,1975
"Colombia","d3",0.1,0.025563783,1975
"Pakistan","d3",0.1,0.048077372,1990
"Mexico","d2",0.1,0.01552781,1975
"Africa_Southern","d7",0.1,0.07538736,1990
"China","d7",0.1,0.093621538,1990
"South Asia","d8",0.1,0.117875885,1975
"South Asia","d4",0.1,0.053126078,2010
"South America_Southern","d2",0.1,0.022060226,1990
"Indonesia","d1",0.1,0.032754511,1990
"Southeast Asia","d2",0.1,0.019518788,2005
"Southeast Asia","d5",0.1,0.055414601,1975
"Central Asia","d2",0.1,0.020052531,2010
"Africa_Western","d5",0.1,0.048892622,2010
"India","d5",0.1,0.08037456,1990
"Africa_Eastern","d7",0.1,0.08006793,2010
"India","d4",0.1,0.04460446,2005
"Africa_Southern","d7",0.1,0.080630498,1975
"China","d8",0.1,0.11895558,1975
"South Asia","d6",0.1,0.069819502,2005
"Central America and Caribbean","d3",0.1,0.029823762,1990
"Africa_Southern","d6",0.1,0.05575698,2010
"Southeast Asia","d4",0.1,0.035077186,1990
"Brazil","d2",0.1,0.015757153,1990
"Indonesia","d4",0.1,0.061345734,1975
"Middle East","d1",0.1,0.009633758,1990
"South Africa","d3",0.1,0.01370137,2010
"South Africa","d1",0.1,0.016257295,1975
"Africa_Eastern","d8",0.1,0.11120714,1975
"South Africa","d3",0.1,0.017025124,1990
"Pakistan","d6",0.1,0.086587398,1975
"Central America and Caribbean","d3",0.1,0.033149475,1975
"Central America and Caribbean","d3",0.1,0.027261874,2005
"Middle East","d1",0.1,0.00906534,1975
"India","d6",0.1,0.090155252,1990
"South Africa","d3",0.1,0.01561925,2005
"Pakistan","d4",0.1,0.056859046,1990
"South Asia","d5",0.1,0.061735839,2010
"South America_Southern","d3",0.1,0.029015505,1975
"China","d8",0.1,0.110194963,1990
"South Asia","d8",0.1,0.113253254,1990
"Africa_Western","d7",0.1,0.08431109,1990
"Taiwan","d1",0.1,0.032882602,1975
"Pakistan","d2",0.1,0.046472662,2005
"Mexico","d1",0.1,0.0148806,1990
"India","d9",0.1,0.152327462,1975
"Brazil","d1",0.1,0.012755808,2010
"China","d1",0.1,0.019259941,2010
"Southeast Asia","d2",0.1,0.020042041,2010
